onset	duration	trial_type
32	1	CrossMovingImageryPositive
40	1	CrossMovingImageryNeutral
54	1	StationaryImageryPositive
62	1	StationaryImageryNeutral
76	1	VerticalMovingImageryPositive
84	1	VerticalMovingImageryNeutral
98	1	StationaryImageryPositive
106	1	StationaryImageryPositive
120	1	CrossMovingImageryNeutral
128	1	CrossMovingImageryNeutral
142	1	StationaryImageryNeutral
150	1	StationaryImageryPositive
164	1	VerticalMovingImageryNeutral
172	1	VerticalMovingImageryNegative
186	1	StationaryImageryNeutral
194	1	StationaryImageryNeutral
208	1	VerticalMovingImageryPositive
216	1	VerticalMovingImageryNeutral
230	1	StationaryImageryNeutral
238	1	StationaryImageryPositive
252	1	CrossMovingImageryNegative
260	1	CrossMovingImageryNegative
274	1	StationaryImageryNeutral
282	1	StationaryImageryNeutral
296	1	CrossMovingImageryNeutral
304	1	CrossMovingImageryNegative
318	1	StationaryImageryNeutral
326	1	StationaryImageryNeutral
340	1	VerticalMovingImageryNeutral
348	1	VerticalMovingImageryNegative
362	1	StationaryImageryNeutral
370	1	StationaryImageryNeutral
384	1	VerticalMovingImageryNegative
392	1	VerticalMovingImageryNeutral
406	1	StationaryImageryNeutral
414	1	StationaryImageryNeutral
428	1	CrossMovingImageryNegative
436	1	CrossMovingImageryNegative
450	1	StationaryImageryNegative
458	1	StationaryImageryNeutral
472	1	CrossMovingImageryNegative
480	1	CrossMovingImageryNegative
494	1	StationaryImageryNegative
502	1	StationaryImageryNeutral
516	1	VerticalMovingImageryNeutral
524	1	VerticalMovingImageryNegative
538	1	StationaryImageryNeutral
546	1	StationaryImageryNeutral
