onset	duration	trial_type
32	1	CrossMovingImageryNegative
40	1	CrossMovingImageryNegative
54	1	StationaryImageryNeutral
62	1	StationaryImageryNeutral
76	1	VerticalMovingImageryNegative
84	1	VerticalMovingImageryNegative
98	1	StationaryImageryPositive
106	1	StationaryImageryNeutral
120	1	VerticalMovingImageryNegative
128	1	VerticalMovingImageryNegative
142	1	StationaryImageryPositive
150	1	StationaryImageryNeutral
164	1	CrossMovingImageryNeutral
172	1	CrossMovingImageryNegative
186	1	StationaryImageryPositive
194	1	StationaryImageryNegative
208	1	CrossMovingImageryNegative
216	1	CrossMovingImageryNegative
230	1	StationaryImageryPositive
238	1	StationaryImageryNegative
252	1	VerticalMovingImageryPositive
260	1	VerticalMovingImageryPositive
274	1	StationaryImageryPositive
282	1	StationaryImageryNeutral
296	1	VerticalMovingImageryNeutral
304	1	VerticalMovingImageryNeutral
318	1	StationaryImageryPositive
326	1	StationaryImageryNegative
340	1	CrossMovingImageryNegative
348	1	CrossMovingImageryNegative
362	1	StationaryImageryPositive
370	1	StationaryImageryNeutral
384	1	VerticalMovingImageryNegative
392	1	VerticalMovingImageryNegative
406	1	StationaryImageryNeutral
414	1	StationaryImageryNegative
428	1	CrossMovingImageryNegative
436	1	CrossMovingImageryNeutral
450	1	StationaryImageryPositive
458	1	StationaryImageryNeutral
472	1	CrossMovingImageryNegative
480	1	CrossMovingImageryNegative
494	1	StationaryImageryNeutral
502	1	StationaryImageryNeutral
516	1	VerticalMovingImageryNegative
524	1	VerticalMovingImageryNegative
538	1	StationaryImageryNeutral
546	1	StationaryImageryNeutral
